Dataset,ChunkIndex,CompressionImprovementPct,MaxBitWidth,MinBitWidth,MaxMinBitWidthDiff,BitWidthMean,BitWidthVar,BitWidthStd,BitWidthDiffAbsMean,BitWidthMedian,BitWidthP90,BitWidthChangeCount,BitWidthRunMean,ZeroFrac
TY-Transport.csv,20,17.987152034261243,5.0,1.0,4.0,1.3291015625,0.9297780990600586,0.9642500189577694,0.6549364613880743,1.0,3.0,230,4.432900432900433,0.8759765625
TY-Transport.csv,21,20.512820512820515,5.0,1.0,4.0,1.3818359375,1.116896629333496,1.0568333025285948,0.7605083088954057,1.0,4.0,250,4.079681274900398,0.8701171875
TY-Transport.csv,22,14.754098360655737,5.0,1.0,4.0,1.2841796875,0.7834997177124023,0.8851551941396505,0.5610948191593352,1.0,1.0,196,5.197969543147208,0.90234375
TY-Transport.csv,23,14.117647058823529,5.0,1.0,4.0,1.53125,1.4365234375,1.1985505569228192,0.9618768328445748,1.0,4.0,347,2.942528735632184,0.81640625
TY-Transport.csv,24,19.62962962962963,5.0,1.0,4.0,1.4814453125,1.3062963485717773,1.1429332213964984,0.9296187683284457,1.0,4.0,322,3.170278637770898,0.8369140625
TY-Transport.csv,25,20.408163265306122,5.0,1.0,4.0,1.34765625,1.0119476318359375,1.0059560784825237,0.6959921798631477,1.0,3.0,228,4.471615720524017,0.88671875
TY-Transport.csv,26,19.576719576719576,5.0,1.0,4.0,1.5869140625,1.648695945739746,1.2840155551003836,1.0439882697947214,1.0,4.0,347,2.942528735632184,0.8115234375
TY-Transport.csv,27,13.821138211382113,5.0,1.0,4.0,1.87109375,1.9736175537109375,1.404854993837776,1.4946236559139785,1.0,4.0,544,1.8788990825688074,0.69921875
TY-Transport.csv,28,15.371621621621621,5.0,1.0,4.0,1.7548828125,1.9428472518920898,1.3938605568320275,1.3607038123167154,1.0,4.0,459,2.226086956521739,0.7470703125
TY-Transport.csv,29,11.531531531531531,5.0,1.0,4.0,1.7099609375,1.557478904724121,1.2479899457624333,1.2316715542521994,1.0,4.0,477,2.1422594142259412,0.73828125
TY-Transport.csv,30,19.906687402799378,5.0,1.0,4.0,1.7958984375,2.0843191146850586,1.4437171172653798,1.444770283479961,1.0,4.0,468,2.183368869936034,0.755859375
TY-Transport.csv,31,16.878402903811253,5.0,1.0,4.0,1.6640625,1.51214599609375,1.2296934561482182,1.096774193548387,1.0,4.0,420,2.4323040380047507,0.75390625
TY-Transport.csv,32,17.91530944625407,5.0,1.0,4.0,1.7548828125,1.8901128768920898,1.3748137608025641,1.370478983382209,1.0,4.0,465,2.1974248927038627,0.75
TY-Transport.csv,33,18.962432915921287,5.0,1.0,4.0,1.5537109375,1.377974510192871,1.1738715901634518,1.0439882697947214,1.0,4.0,378,2.7018469656992083,0.787109375
TY-Transport.csv,34,19.52054794520548,6.0,1.0,5.0,1.5849609375,1.520125389099121,1.2329336515397415,1.141739980449658,1.0,4.0,396,2.579345088161209,0.80078125
TY-Transport.csv,35,20.130932896890343,6.0,1.0,5.0,1.666015625,1.9314231872558594,1.3897565208538722,1.2512218963831867,1.0,4.0,385,2.6528497409326426,0.80078125
TY-Transport.csv,36,11.278195488721805,5.0,1.0,4.0,1.6240234375,1.4924306869506836,1.2216508040150769,1.1534701857282503,1.0,4.0,409,2.497560975609756,0.7861328125
TY-Transport.csv,37,13.81957773512476,6.0,1.0,5.0,1.55078125,1.6771087646484375,1.2950323411592615,1.0068426197458455,1.0,4.0,314,3.250793650793651,0.8310546875
TY-Transport.csv,38,17.4484052532833,5.0,1.0,4.0,1.5126953125,1.2537450790405273,1.1197075863994703,1.002932551319648,1.0,4.0,362,2.8209366391184574,0.818359375
TY-Transport.csv,39,19.09547738693467,5.0,1.0,4.0,1.6630859375,1.780043601989746,1.3341827468490761,1.241446725317693,1.0,4.0,418,2.443914081145585,0.7861328125
TY-Transport.csv,40,13.471502590673575,5.0,1.0,4.0,1.7548828125,1.8334722518920898,1.354057698878482,1.321603128054741,1.0,4.0,462,2.2116630669546438,0.7470703125
TY-Transport.csv,41,14.554794520547945,5.0,1.0,4.0,1.71484375,1.8972015380859375,1.3773893923237313,1.332355816226784,1.0,4.0,441,2.316742081447964,0.7666015625
TY-Transport.csv,42,15.492957746478874,5.0,1.0,4.0,1.6455078125,1.6682806015014648,1.2916193717583617,1.2003910068426198,1.0,4.0,407,2.5098039215686274,0.787109375
TY-Transport.csv,43,24.035087719298247,5.0,1.0,4.0,1.478515625,1.3608665466308594,1.166561848609348,0.9325513196480938,1.0,4.0,309,3.303225806451613,0.8388671875
TY-Transport.csv,44,13.848631239935587,5.0,1.0,4.0,1.927734375,2.1275901794433594,1.4586261273689565,1.4740957966764419,1.0,4.0,517,1.9768339768339769,0.6923828125
TY-Transport.csv,45,19.793459552495698,5.0,1.0,4.0,1.595703125,1.5513877868652344,1.2455471837169536,1.083088954056696,1.0,4.0,382,2.6736292428198434,0.7939453125
TY-Transport.csv,46,14.723926380368098,5.0,1.0,4.0,1.96875,2.3291015625,1.5261394308843474,1.7341153470185728,1.0,5.0,570,1.7933450087565674,0.6904296875
TY-Transport.csv,47,6.3369397217928904,5.0,1.0,4.0,2.66015625,2.7282562255859375,1.6517433897509435,1.3968719452590421,3.0,5.0,555,1.841726618705036,0.466796875
TY-Transport.csv,48,1.8662519440124417,5.0,1.0,4.0,3.283203125,2.3299522399902344,1.5264181078558503,1.5835777126099706,4.0,5.0,787,1.299492385786802,0.24609375
TY-Transport.csv,49,1.1070110701107012,5.0,1.0,4.0,2.806640625,2.3415184020996094,1.5302020788443627,1.4750733137829912,3.0,5.0,615,1.6623376623376624,0.36328125
TY-Transport.csv,50,0.0,4.0,1.0,3.0,1.3043478260869565,0.7334593572778821,0.8564224175474869,0.13636363636363635,1.0,2.0,2,7.666666666666667,0.8260869565217391
Stocks-USA.csv,0,3.1333930170098476,10.0,1.0,9.0,8.1171875,1.03704833984375,1.0183557039874378,0.06060606060606061,8.0,9.0,59,17.066666666666666,9.765625E-4
Stocks-USA.csv,1,2.6948989412897015,9.0,1.0,8.0,7.443359375,1.1452293395996094,1.0701538859433297,0.08211143695014662,8.0,8.0,77,13.128205128205128,9.765625E-4
Stocks-USA.csv,2,2.990033222591362,8.0,1.0,7.0,6.359375,0.753662109375,0.8681371489430688,0.08895405669599218,7.0,7.0,82,12.337349397590362,9.765625E-4
Stocks-USA.csv,3,3.2460732984293195,9.0,1.0,8.0,6.84765625,1.8635101318359375,1.365104439900456,0.06744868035190615,8.0,8.0,64,15.753846153846155,9.765625E-4
Stocks-USA.csv,4,3.4055727554179565,8.0,1.0,7.0,6.9521484375,1.0553274154663086,1.027291300199855,0.056695992179863146,7.0,8.0,53,18.962962962962962,9.765625E-4
Stocks-USA.csv,5,3.3950617283950617,8.0,1.0,7.0,6.9326171875,1.1897954940795898,1.0907774723011059,0.07917888563049853,7.0,8.0,76,13.2987012987013,9.765625E-4
Stocks-USA.csv,6,2.8688524590163933,9.0,1.0,8.0,6.9912109375,1.819258689880371,1.3487989805305944,0.06842619745845552,7.0,9.0,67,15.058823529411764,9.765625E-4
Stocks-USA.csv,7,2.5763358778625953,14.0,1.0,13.0,7.533203125,2.4578819274902344,1.5677633518775194,0.07331378299120235,8.0,9.0,70,14.422535211267606,9.765625E-4
Stocks-USA.csv,8,2.255054432348367,11.0,1.0,10.0,9.337890625,1.8897361755371094,1.374676753108566,0.10654936461388075,10.0,11.0,95,10.666666666666666,9.765625E-4
Stocks-USA.csv,9,2.8753993610223643,10.0,1.0,9.0,9.115234375,1.4867210388183594,1.2193117069963526,0.11827956989247312,9.0,10.0,111,9.142857142857142,9.765625E-4
Stocks-USA.csv,10,3.057119871279163,10.0,1.0,9.0,9.0986328125,0.38773250579833984,0.6226817050454749,0.05083088954056696,9.0,10.0,44,22.755555555555556,9.765625E-4
Stocks-USA.csv,11,2.3520485584218513,11.0,1.0,10.0,9.6416015625,1.0600271224975586,1.0295761858636585,0.059628543499511244,10.0,11.0,55,18.285714285714285,9.765625E-4
Stocks-USA.csv,12,3.218210361067504,11.0,1.0,10.0,9.3173828125,0.7791509628295898,0.8826952831128021,0.05865102639296188,9.0,10.0,50,20.07843137254902,9.765625E-4
Stocks-USA.csv,13,2.0618556701030926,10.0,1.0,9.0,8.40234375,0.7951507568359375,0.8917122612344957,0.11632453567937438,9.0,9.0,108,9.394495412844037,9.765625E-4
Stocks-USA.csv,14,3.2941176470588234,10.0,1.0,9.0,9.3447265625,0.7688589096069336,0.8768460010782587,0.053763440860215055,9.5,10.0,50,20.07843137254902,9.765625E-4
Stocks-USA.csv,15,3.2911392405063293,15.0,1.0,14.0,14.888671875,1.2688560485839844,1.1264351062462428,0.01857282502443793,15.0,15.0,5,170.66666666666666,9.765625E-4
Stocks-USA.csv,16,2.9246344206974126,8.0,1.0,7.0,6.26953125,0.7789154052734375,0.8825618421807264,0.09286412512218964,6.0,7.0,91,11.130434782608695,0.00390625
Stocks-USA.csv,17,5.125408942202835,8.0,1.0,7.0,6.5712890625,1.512495994567871,1.2298357591840754,0.0635386119257087,7.0,8.0,63,16.0,9.765625E-4
Stocks-USA.csv,18,2.0725388601036268,7.0,1.0,6.0,5.435546875,0.5446739196777344,0.7380202705059898,0.09286412512218964,6.0,6.0,93,10.893617021276595,9.765625E-4
Stocks-USA.csv,19,1.854140914709518,7.0,1.0,6.0,5.771484375,1.1040306091308594,1.050728608695347,0.0772238514173998,6.0,7.0,78,12.962025316455696,0.0029296875
Stocks-USA.csv,20,2.459016393442623,8.0,1.0,7.0,5.9345703125,2.0455236434936523,1.4302180405426483,0.13880742913000976,6.0,8.0,136,7.474452554744525,9.765625E-4
Stocks-USA.csv,21,2.4009603841536613,7.0,1.0,6.0,5.955078125,1.0624351501464844,1.030744949124896,0.08113391984359726,6.0,7.0,82,12.337349397590362,0.0029296875
Stocks-USA.csv,22,2.881152460984394,7.0,1.0,6.0,6.0205078125,0.6568059921264648,0.8104356804376673,0.07917888563049853,6.0,7.0,81,12.487804878048781,9.765625E-4
Stocks-USA.csv,23,2.7586206896551726,14.0,1.0,13.0,7.216796875,10.140499114990234,3.1844150349774187,0.08993157380254155,6.0,14.0,86,11.770114942528735,0.001953125
Stocks-USA.csv,24,3.192338387869114,10.0,1.0,9.0,9.1943359375,1.537428855895996,1.2399309883602379,0.06060606060606061,10.0,10.0,56,17.964912280701753,9.765625E-4
Stocks-USA.csv,25,3.420195439739414,10.0,1.0,9.0,9.009765625,0.6600608825683594,0.812441310230074,0.04594330400782014,9.0,10.0,38,26.256410256410255,9.765625E-4
Stocks-USA.csv,26,1.9247594050743657,9.0,1.0,8.0,8.1962890625,0.5796346664428711,0.7613374195735233,0.09970674486803519,8.0,9.0,94,10.778947368421052,9.765625E-4
Stocks-USA.csv,27,4.628099173553719,9.0,1.0,8.0,8.8955078125,0.15607357025146484,0.3950614765469608,0.04105571847507331,9.0,9.0,32,31.03030303030303,9.765625E-4
Stocks-USA.csv,28,3.8338658146964857,10.0,1.0,9.0,9.177734375,0.8746604919433594,0.9352328543968926,0.053763440860215055,9.0,10.0,43,23.272727272727273,9.765625E-4
Stocks-USA.csv,29,2.8028933092224233,10.0,1.0,9.0,7.99609375,1.2499847412109375,1.1180271647911502,0.07917888563049853,8.0,9.0,74,13.653333333333334,9.765625E-4
Stocks-USA.csv,30,3.4914950760966876,9.0,1.0,8.0,8.0986328125,0.5439825057983398,0.7375516970344111,0.059628543499511244,8.0,9.0,53,18.962962962962962,9.765625E-4
Stocks-USA.csv,31,2.7131782945736433,13.0,1.0,12.0,11.484375,9.407958984375,3.0672396359552674,0.06940371456500488,13.0,13.0,56,17.964912280701753,0.001953125
Stocks-USA.csv,32,2.9347826086956523,8.0,1.0,7.0,6.408203125,0.5306358337402344,0.7284475504387632,0.14173998044965788,7.0,7.0,137,7.420289855072464,9.765625E-4
Stocks-USA.csv,33,4.550499445061043,8.0,1.0,7.0,6.3662109375,1.224287986755371,1.1064754795093161,0.09286412512218964,7.0,7.0,85,11.906976744186046,0.001953125
Stocks-USA.csv,34,3.6726128016789086,8.0,1.0,7.0,6.8134765625,1.1302480697631836,1.0631312570718554,0.06549364613880743,7.0,8.0,61,16.516129032258064,9.765625E-4
Stocks-USA.csv,35,4.5584045584045585,9.0,1.0,8.0,7.640625,1.267333984375,1.1257592923778155,0.03812316715542522,8.0,9.0,38,26.256410256410255,9.765625E-4
Stocks-USA.csv,36,3.4278959810874703,8.0,1.0,7.0,5.966796875,0.4461631774902344,0.6679544726178831,0.07429130009775171,6.0,7.0,72,14.027397260273972,9.765625E-4
Stocks-USA.csv,37,4.44015444015444,8.0,1.0,7.0,7.482421875,1.3785972595214844,1.1741368146521445,0.04007820136852395,8.0,8.0,40,24.975609756097562,0.001953125
Stocks-USA.csv,38,1.7156862745098038,7.0,1.0,6.0,5.794921875,0.6727867126464844,0.8202357665003912,0.12023460410557185,6.0,7.0,121,8.39344262295082,9.765625E-4
Stocks-USA.csv,39,2.7266530334014996,13.0,1.0,12.0,10.8173828125,15.77426815032959,3.971683289277934,0.04594330400782014,13.0,13.0,38,26.256410256410255,0.0048828125
Stocks-USA.csv,40,2.4009603841536613,7.0,1.0,6.0,5.9775390625,1.305159568786621,1.1424358051053114,0.07429130009775171,6.0,7.0,75,13.473684210526315,0.001953125
Stocks-USA.csv,41,2.684563758389262,7.0,1.0,6.0,5.3447265625,1.0364370346069336,1.0180555164660392,0.04985337243401759,6.0,6.0,48,20.897959183673468,0.001953125
Stocks-USA.csv,42,1.9161676646706587,7.0,1.0,6.0,6.0048828125,1.1376714706420898,1.0666168340327702,0.08113391984359726,6.0,7.0,83,12.19047619047619,0.00390625
Stocks-USA.csv,43,3.9671682626538987,6.0,1.0,5.0,5.232421875,0.6119956970214844,0.7823015384245926,0.04398826979472141,5.0,6.0,45,22.26086956521739,0.0078125
Stocks-USA.csv,44,2.2950819672131146,6.0,1.0,5.0,4.1806640625,1.101149559020996,1.0493567358248557,0.11436950146627566,4.0,5.0,116,8.752136752136753,0.0029296875
Stocks-USA.csv,45,3.8297872340425534,12.0,1.0,11.0,8.552734375,11.97768783569336,3.460879633228142,0.05474095796676442,6.0,12.0,50,20.07843137254902,0.001953125
Stocks-USA.csv,46,2.6376146788990824,7.0,1.0,6.0,6.2646484375,0.8352346420288086,0.9139117255122666,0.09188660801564028,6.0,7.0,87,11.636363636363637,0.001953125
Stocks-USA.csv,47,1.770956316410862,7.0,1.0,6.0,6.0908203125,0.5981969833374023,0.7734319513295286,0.06940371456500488,6.0,7.0,70,14.422535211267606,9.765625E-4
Stocks-USA.csv,48,2.754491017964072,7.0,1.0,6.0,6.005859375,1.0663719177246094,1.0326528544116893,0.07038123167155426,6.0,7.0,70,14.422535211267606,0.0029296875
Stocks-USA.csv,49,4.114285714285714,8.0,1.0,7.0,6.212890625,1.3433494567871094,1.1590295323187885,0.06940371456500488,7.0,7.0,69,14.628571428571428,9.765625E-4
Stocks-USA.csv,50,1.8064516129032258,7.0,1.0,6.0,5.5009765625,0.6972646713256836,0.8350237549469378,0.10068426197458455,6.0,6.0,99,10.24,9.765625E-4
Stocks-USA.csv,51,1.9024970273483948,7.0,1.0,6.0,6.0185546875,0.47524166107177734,0.6893777346794552,0.09090909090909091,6.0,7.0,93,10.893617021276595,9.765625E-4
Stocks-USA.csv,52,1.6371077762619373,7.0,1.0,6.0,5.087890625,0.5723533630371094,0.7565403908828063,0.13098729227761485,5.0,6.0,128,7.937984496124031,0.001953125
Stocks-USA.csv,53,3.6305732484076434,14.0,1.0,13.0,11.677734375,12.24575424194336,3.4993934105703746,0.028347996089931573,14.0,14.0,22,44.52173913043478,0.00390625
Stocks-USA.csv,54,3.683806600153492,10.0,1.0,9.0,9.5986328125,1.0703496932983398,1.0345770601063702,0.042033235581622676,10.0,10.0,36,27.675675675675677,9.765625E-4
Stocks-USA.csv,55,3.1446540880503147,9.0,1.0,8.0,8.0732421875,0.27490901947021484,0.5243176703776202,0.08113391984359726,8.0,9.0,74,13.653333333333334,9.765625E-4
Stocks-USA.csv,56,3.4482758620689653,10.0,1.0,9.0,8.9169921875,0.7089300155639648,0.8419798189766574,0.047898338220918865,9.0,10.0,45,22.26086956521739,9.765625E-4
Stocks-USA.csv,57,2.4193548387096775,10.0,1.0,9.0,8.00390625,1.2421722412109375,1.114527810873707,0.12023460410557185,8.0,9.0,112,9.061946902654867,9.765625E-4
Stocks-USA.csv,58,2.276867030965392,9.0,1.0,8.0,7.91015625,1.0954437255859375,1.0466344756341335,0.12121212121212122,8.0,9.0,111,9.142857142857142,0.001953125
Stocks-USA.csv,59,2.8469750889679717,10.0,1.0,9.0,8.1171875,1.05853271484375,1.0288501906709986,0.08602150537634409,8.0,9.0,80,12.641975308641975,9.765625E-4
Stocks-USA.csv,60,3.9664378337147217,11.0,1.0,10.0,9.6591796875,0.7500524520874023,0.8660556864817657,0.039100684261974585,10.0,11.0,30,33.03225806451613,9.765625E-4
Stocks-USA.csv,61,3.6379018612521152,14.0,1.0,13.0,8.591796875,13.210323333740234,3.634600849301094,0.08895405669599218,7.0,14.0,70,14.422535211267606,0.001953125
Stocks-USA.csv,62,3.8572806171648986,9.0,1.0,8.0,7.4892578125,1.0448064804077148,1.0221577571039193,0.0635386119257087,8.0,8.0,58,17.35593220338983,0.0029296875
Stocks-USA.csv,63,3.135135135135135,8.0,1.0,7.0,6.5556640625,1.110182762145996,1.053652106791419,0.07624633431085044,7.0,8.0,76,13.2987012987013,9.765625E-4
Stocks-USA.csv,64,4.628632938643703,8.0,1.0,7.0,6.650390625,0.7742576599121094,0.8799191212333719,0.05571847507331378,7.0,7.0,54,18.618181818181817,9.765625E-4
Stocks-USA.csv,65,3.6726128016789086,8.0,1.0,7.0,6.86328125,0.8524017333984375,0.9232560497491676,0.033235581622678395,7.0,8.0,33,30.11764705882353,9.765625E-4
Stocks-USA.csv,66,4.273504273504273,8.0,1.0,7.0,6.7001953125,1.1552343368530273,1.0748182808517108,0.04985337243401759,7.0,8.0,49,20.48,0.0029296875
Stocks-USA.csv,67,4.004329004329004,8.0,1.0,7.0,6.603515625,0.6787376403808594,0.8238553516126841,0.05180840664711633,7.0,7.0,52,19.32075471698113,9.765625E-4
Stocks-USA.csv,68,2.751196172248804,7.0,1.0,6.0,5.99609375,0.6601409912109375,0.8124906099217009,0.093841642228739,6.0,7.0,91,11.130434782608695,0.001953125
Stocks-USA.csv,69,3.492786636294609,11.0,1.0,10.0,9.7197265625,6.754454612731934,2.5989333605792844,0.03714565004887586,11.0,11.0,32,31.03030303030303,0.001953125
Stocks-USA.csv,70,3.3820840950639854,9.0,1.0,8.0,7.927734375,1.2564964294433594,1.1209355152921863,0.05767350928641251,8.0,9.0,52,19.32075471698113,9.765625E-4
Stocks-USA.csv,71,3.3126293995859215,8.0,1.0,7.0,6.84765625,0.8029632568359375,0.8960821708057456,0.09188660801564028,7.0,8.0,90,11.252747252747254,9.765625E-4
Stocks-USA.csv,72,5.305305305305305,8.0,1.0,7.0,7.2431640625,0.5355978012084961,0.7318454763189399,0.04594330400782014,7.0,8.0,38,26.256410256410255,9.765625E-4
Stocks-USA.csv,73,5.147058823529412,8.0,1.0,7.0,6.78515625,1.2761077880859375,1.1296494093682063,0.08113391984359726,7.0,8.0,79,12.8,9.765625E-4
Stocks-USA.csv,74,4.004329004329004,8.0,1.0,7.0,6.5751953125,0.9377050399780273,0.968351712952493,0.07526881720430108,7.0,8.0,73,13.837837837837839,9.765625E-4
Stocks-USA.csv,75,2.593010146561443,8.0,1.0,7.0,6.2080078125,1.3034124374389648,1.1416708971673777,0.12512218963831867,6.0,8.0,122,8.325203252032521,0.0029296875
Stocks-USA.csv,76,4.017857142857143,8.0,1.0,7.0,6.3369140625,1.707777976989746,1.3068197951476501,0.093841642228739,7.0,8.0,92,11.010752688172044,0.001953125
Stocks-USA.csv,77,3.888481291269259,11.0,1.0,10.0,10.076171875,4.599666595458984,2.1446833322099055,0.028347996089931573,11.0,11.0,24,40.96,9.765625E-4
Stocks-USA.csv,78,4.244306418219462,8.0,1.0,7.0,6.904296875,0.9361534118652344,0.9675502115473048,0.08797653958944282,7.0,8.0,83,12.19047619047619,0.001953125
Stocks-USA.csv,79,2.6557711950970377,8.0,1.0,7.0,6.982421875,0.8493003845214844,0.92157494785909,0.08504398826979472,7.0,8.0,83,12.19047619047619,9.765625E-4
Stocks-USA.csv,80,3.987408184679958,8.0,1.0,7.0,6.8232421875,0.36426448822021484,0.6035432778353305,0.044965786901270774,7.0,7.0,41,24.38095238095238,9.765625E-4
Stocks-USA.csv,81,2.931228861330327,8.0,1.0,7.0,6.201171875,1.4243736267089844,1.1934712508933696,0.11632453567937438,6.0,8.0,116,8.752136752136753,9.765625E-4
Stocks-USA.csv,82,3.9393939393939394,8.0,1.0,7.0,7.134765625,0.5775413513183594,0.7599614143615183,0.04594330400782014,7.0,8.0,40,24.975609756097562,0.001953125
Stocks-USA.csv,83,3.0973451327433628,8.0,1.0,7.0,6.3740234375,0.6481924057006836,0.8051039719816836,0.08406647116324535,7.0,7.0,79,12.8,9.765625E-4
Stocks-USA.csv,84,3.1446540880503147,8.0,1.0,7.0,6.7822265625,0.7094106674194336,0.8422652001712012,0.0967741935483871,7.0,7.0,92,11.010752688172044,9.765625E-4
Stocks-USA.csv,85,2.5664527956003664,13.0,1.0,12.0,7.853515625,5.964870452880859,2.4423084270584785,0.06940371456500488,8.0,13.0,61,16.516129032258064,9.765625E-4
Stocks-USA.csv,86,4.2507970244420825,8.0,1.0,7.0,6.67578125,1.7874603271484375,1.3369593588245072,0.08211143695014662,7.0,8.0,80,12.641975308641975,9.765625E-4
Stocks-USA.csv,87,4.6685340802987865,9.0,1.0,8.0,7.80859375,0.7387542724609375,0.8595081572974962,0.01857282502443793,8.0,8.0,17,56.888888888888886,9.765625E-4
Stocks-USA.csv,88,3.229527104959631,8.0,1.0,7.0,6.0986328125,1.6045293807983398,1.2667001937310738,0.0967741935483871,6.0,8.0,95,10.666666666666666,0.001953125
Stocks-USA.csv,89,3.623898139079334,9.0,1.0,8.0,7.3408203125,1.0703649520874023,1.0345844344892312,0.05180840664711633,7.0,9.0,49,20.48,9.765625E-4
Stocks-USA.csv,90,3.3023735810113517,9.0,1.0,8.0,6.9482421875,1.8947820663452148,1.3765108304496607,0.06549364613880743,7.0,9.0,62,16.253968253968253,9.765625E-4
Stocks-USA.csv,91,4.830917874396135,8.0,1.0,7.0,7.4716796875,1.2648229598999023,1.124643481241901,0.06549364613880743,8.0,8.0,63,16.0,9.765625E-4
Stocks-USA.csv,92,4.11946446961895,8.0,1.0,7.0,6.94921875,1.3196868896484375,1.148776257435902,0.07429130009775171,7.0,8.0,75,13.473684210526315,9.765625E-4
Stocks-USA.csv,93,3.872889771598808,12.0,1.0,11.0,7.1708984375,3.1612234115600586,1.7779829615494234,0.07038123167155426,8.0,8.0,66,15.283582089552239,0.001953125
Stocks-USA.csv,94,2.9585798816568047,9.0,1.0,8.0,7.3115234375,1.5582265853881836,1.2482894637816118,0.05865102639296188,8.0,8.0,60,16.78688524590164,9.765625E-4
Stocks-USA.csv,95,3.951367781155015,8.0,1.0,7.0,7.0849609375,0.7300863265991211,0.8544508918592812,0.07038123167155426,7.0,8.0,68,14.840579710144928,9.765625E-4
Stocks-USA.csv,96,3.1890660592255125,7.0,1.0,6.0,6.3623046875,0.39900875091552734,0.6316713947263461,0.0635386119257087,6.0,7.0,58,17.35593220338983,9.765625E-4
Stocks-USA.csv,97,4.068857589984351,8.0,1.0,7.0,6.927299703264095,0.5599965659643024,0.7483291828896574,0.05794947994056464,7.0,8.0,38,17.28205128205128,0.001483679525222552
Dew-point-temp.csv,0,2.9715762273901807,12.0,1.0,11.0,11.4150390625,1.033797264099121,1.016758213194819,0.11730205278592376,12.0,12.0,99,10.24,9.765625E-4
Dew-point-temp.csv,1,2.33160621761658,13.0,1.0,12.0,11.373046875,1.9467735290527344,1.3952682641889103,0.13587487781036167,12.0,12.0,108,9.394495412844037,9.765625E-4
Dew-point-temp.csv,2,2.274247491638796,13.0,1.0,12.0,10.9375,1.4296875,1.195695404356812,0.16715542521994134,11.0,12.0,164,6.206060606060606,9.765625E-4
Dew-point-temp.csv,3,1.814516129032258,12.0,1.0,11.0,10.935546875,1.3278770446777344,1.1523354740168916,0.13880742913000976,11.0,12.0,118,8.605042016806722,9.765625E-4
Dew-point-temp.csv,4,1.983365323096609,13.0,1.0,12.0,11.5107421875,1.8065252304077148,1.3440703963735363,0.13685239491691104,12.0,13.0,119,8.533333333333333,9.765625E-4
Dew-point-temp.csv,5,2.37467018469657,13.0,1.0,12.0,11.1982421875,1.2507390975952148,1.1183644743978658,0.08993157380254155,12.0,12.0,82,12.337349397590362,9.765625E-4
Dew-point-temp.csv,6,2.8785982478097623,13.0,1.0,12.0,11.861328125,1.5159263610839844,1.2312296134693903,0.0772238514173998,12.0,13.0,68,14.840579710144928,9.765625E-4
Dew-point-temp.csv,7,2.5806451612903225,13.0,1.0,12.0,11.4541015625,1.1463308334350586,1.0706684049859034,0.09872922776148582,12.0,13.0,90,11.252747252747254,9.765625E-4
Dew-point-temp.csv,8,2.0777479892761392,13.0,1.0,12.0,10.958984375,1.3811302185058594,1.1752149669340752,0.12903225806451613,11.0,12.0,110,9.225225225225225,9.765625E-4
Dew-point-temp.csv,9,2.315112540192926,13.0,1.0,12.0,11.4677734375,1.3622426986694336,1.1671515320083479,0.11143695014662756,12.0,13.0,88,11.50561797752809,9.765625E-4
Dew-point-temp.csv,10,2.131782945736434,13.0,1.0,12.0,11.3564453125,1.5516576766967773,1.2456555208791784,0.13880742913000976,12.0,13.0,115,8.827586206896552,9.765625E-4
Dew-point-temp.csv,11,3.3532041728763042,11.0,1.0,10.0,9.904296875,0.4107627868652344,0.6409077834331819,0.056695992179863146,10.0,10.0,47,21.333333333333332,9.765625E-4
Dew-point-temp.csv,12,2.7553763440860215,12.0,1.0,11.0,10.9736328125,0.5842657089233398,0.7643727552204748,0.10948191593352884,11.0,12.0,95,10.666666666666666,9.765625E-4
Dew-point-temp.csv,13,2.229965156794425,12.0,1.0,11.0,10.5185546875,1.3180150985717773,1.1480483868599691,0.13587487781036167,10.0,12.0,126,8.062992125984252,9.765625E-4
Dew-point-temp.csv,14,2.074966532797858,13.0,1.0,12.0,10.880859375,1.7279930114746094,1.3145314798340164,0.20234604105571846,11.0,12.0,186,5.475935828877005,9.765625E-4
Dew-point-temp.csv,15,1.982815598149372,13.0,1.0,12.0,11.0615234375,1.7022695541381836,1.3047105250354132,0.1652003910068426,11.0,13.0,148,6.87248322147651,9.765625E-4
Dew-point-temp.csv,16,2.2900763358778624,13.0,1.0,12.0,10.4853515625,1.7439260482788086,1.3205779220776064,0.1798631476050831,10.0,12.0,163,6.2439024390243905,9.765625E-4
Dew-point-temp.csv,17,2.1345407503234153,13.0,1.0,12.0,11.4130859375,0.9807271957397461,0.990316714864364,0.10459433040078202,12.0,12.0,96,10.556701030927835,9.765625E-4
Dew-point-temp.csv,18,2.1843003412969284,12.0,1.0,11.0,10.720703125,1.3946495056152344,1.180952795676116,0.14467253176930597,11.0,12.0,130,7.816793893129771,9.765625E-4
Dew-point-temp.csv,19,1.9086571233810499,12.0,1.0,11.0,10.708984375,2.1125755310058594,1.453470168598537,0.17204301075268819,11.0,12.0,142,7.160839160839161,9.765625E-4
Dew-point-temp.csv,20,2.770448548812665,13.0,1.0,12.0,11.1748046875,1.4001073837280273,1.1832613336571205,0.12512218963831867,12.0,12.0,111,9.142857142857142,9.765625E-4
Dew-point-temp.csv,21,2.0847343644922662,13.0,1.0,12.0,10.935546875,1.9216270446777344,1.3862276309025636,0.13098729227761485,12.0,12.0,117,8.677966101694915,9.765625E-4
